date,Conservatives,Labour,Lib Dem,UKIP,Green,SNP,Plaid,Reform,ChangeUK
2018-01-01,40.22,41.1,7.39,3.78,1.83,3.96,1.0,,
2018-01-02,40.22,41.09,7.41,3.74,1.88,3.94,1.0,,
2018-01-03,40.23,41.08,7.43,3.71,1.93,3.93,1.0,,
2018-01-04,40.24,41.07,7.45,3.67,1.98,3.92,1.0,,
2018-01-05,40.24,41.06,7.46,3.64,2.03,3.9,1.0,,
2018-01-06,40.25,41.05,7.48,3.6,2.08,3.89,1.0,,
2018-01-07,40.26,41.03,7.5,3.57,2.12,3.87,1.0,,
2018-01-08,40.26,41.02,7.52,3.53,2.17,3.86,1.0,,
2018-01-09,40.28,41.01,7.37,3.65,2.3,3.82,1.0,,
2018-01-10,40.3,41.0,7.23,3.78,2.42,3.77,1.0,,
2018-01-11,40.31,40.99,7.09,3.9,2.55,3.72,1.0,,
2018-01-12,40.33,40.98,6.95,4.03,2.67,3.68,1.0,,
2018-01-13,40.36,41.01,6.98,3.95,2.69,3.55,1.0,,
2018-01-14,40.39,41.04,7.01,3.87,2.7,3.42,1.0,,
2018-01-15,40.44,41.07,7.03,3.75,2.61,3.44,1.0,,
2018-01-16,40.48,41.1,7.06,3.64,2.52,3.46,1.0,,
2018-01-17,40.53,41.13,7.09,3.53,2.44,3.47,1.0,,
2018-01-18,40.56,41.13,7.13,3.57,2.54,3.37,1.0,,
2018-01-19,40.59,41.13,7.17,3.62,2.65,3.27,1.0,,
2018-01-20,40.59,41.14,7.25,3.5,2.56,3.31,1.0,,
2018-01-21,40.59,41.15,7.33,3.39,2.47,3.36,1.0,,
2018-01-22,40.59,41.16,7.41,3.27,2.38,3.4,1.0,,
2018-01-23,40.59,41.17,7.49,3.16,2.3,3.45,1.0,,
2018-01-24,40.64,41.16,7.45,3.08,2.3,3.4,1.0,,
2018-01-25,40.68,41.15,7.41,3.0,2.31,3.36,1.0,,
2018-01-26,40.73,41.13,7.38,2.92,2.32,3.31,1.0,,
2018-01-27,40.77,41.12,7.34,2.84,2.33,3.26,1.0,,
2018-01-28,40.82,41.11,7.3,2.76,2.34,3.22,1.0,,
2018-01-29,40.86,41.09,7.27,2.68,2.34,3.17,1.0,,
2018-01-30,40.89,41.0,7.33,2.76,2.49,3.13,1.0,,
2018-01-31,40.91,40.9,7.39,2.84,2.64,3.09,1.0,,
2018-02-01,40.94,40.81,7.45,2.92,2.79,3.06,1.0,,
2018-02-02,40.97,40.71,7.52,3.01,2.94,3.02,1.0,,
2018-02-03,40.99,40.62,7.58,3.09,3.08,2.98,1.0,,
2018-02-04,41.02,40.52,7.64,3.17,3.23,2.95,1.0,,
2018-02-05,41.05,40.45,7.66,3.31,3.18,2.89,1.0,,
2018-02-06,41.07,40.37,7.67,3.45,3.13,2.84,1.0,,
2018-02-07,41.02,40.36,7.64,3.75,3.13,2.72,1.0,,
2018-02-08,40.97,40.34,7.61,4.04,3.12,2.61,1.0,,
2018-02-09,40.88,40.38,7.67,4.13,3.11,2.5,1.0,,
2018-02-10,40.82,40.43,7.7,4.08,2.92,2.6,1.0,,
2018-02-11,40.75,40.48,7.72,4.03,2.73,2.7,1.0,,
2018-02-12,40.69,40.54,7.75,3.97,2.53,2.79,1.0,,
2018-02-13,40.71,40.66,7.73,3.91,2.34,2.89,1.0,,
2018-02-14,40.75,40.77,7.69,3.83,2.29,2.96,1.0,,
2018-02-15,40.8,40.89,7.64,3.74,2.25,3.02,1.0,,
2018-02-16,40.84,41.0,7.6,3.66,2.2,3.09,1.0,,
2018-02-17,40.88,41.11,7.55,3.58,2.16,3.16,1.0,,
2018-02-18,40.93,41.22,7.51,3.49,2.11,3.22,1.0,,
2018-02-19,40.97,41.34,7.46,3.41,2.07,3.29,1.0,,
2018-02-20,40.98,41.39,7.48,3.45,2.05,3.44,1.0,,
2018-02-21,41.02,41.42,7.44,3.37,2.06,3.46,1.0,,
2018-02-22,41.06,41.45,7.39,3.28,2.07,3.49,1.0,,
2018-02-23,41.1,41.48,7.35,3.2,2.08,3.51,1.0,,
2018-02-24,41.14,41.52,7.31,3.11,2.09,3.54,1.0,,
2018-02-25,41.19,41.55,7.26,3.03,2.1,3.56,1.0,,
2018-02-26,41.23,41.58,7.22,2.94,2.11,3.59,1.0,,
2018-02-27,41.27,41.61,7.18,2.86,2.12,3.61,1.0,,
2018-02-28,41.32,41.63,7.16,2.73,2.19,3.55,1.0,,
2018-03-01,41.37,41.65,7.13,2.6,2.25,3.48,1.0,,
2018-03-02,41.42,41.66,7.11,2.48,2.32,3.42,1.0,,
2018-03-03,41.48,41.68,7.09,2.35,2.38,3.36,1.0,,
2018-03-04,41.53,41.7,7.07,2.22,2.45,3.3,1.0,,
2018-03-05,41.52,41.71,7.06,2.21,2.32,3.33,1.0,,
2018-03-06,41.51,41.71,7.05,2.2,2.2,3.37,1.0,,
2018-03-07,41.52,41.67,7.05,2.28,2.16,3.27,1.0,,
2018-03-08,41.49,41.62,7.17,2.44,2.18,3.05,1.0,,
2018-03-09,41.56,41.49,7.14,2.48,2.25,3.17,1.0,,
2018-03-10,41.62,41.35,7.11,2.53,2.32,3.29,1.0,,
2018-03-11,41.69,41.22,7.08,2.57,2.39,3.41,1.0,,
2018-03-12,41.76,41.08,7.05,2.61,2.46,3.53,1.0,,
2018-03-13,41.82,40.95,7.03,2.66,2.54,3.65,1.0,,
2018-03-14,41.89,40.81,7.0,2.7,2.61,3.77,1.0,,
2018-03-15,41.96,40.68,6.97,2.74,2.68,3.89,1.0,,
2018-03-16,42.02,40.64,7.09,2.34,2.54,3.73,1.0,,
2018-03-17,42.08,40.6,7.22,1.94,2.39,3.57,1.0,,
2018-03-18,42.14,40.56,7.34,1.54,2.25,3.41,1.0,,
2018-03-19,42.13,40.5,7.38,1.68,2.23,3.4,1.0,,
2018-03-20,42.12,40.45,7.42,1.82,2.21,3.38,1.0,,
2018-03-21,42.11,40.39,7.45,1.96,2.2,3.36,1.0,,
2018-03-22,42.1,40.33,7.49,2.1,2.18,3.35,1.0,,
2018-03-23,42.09,40.28,7.53,2.24,2.16,3.33,1.0,,
2018-03-24,42.07,40.22,7.56,2.38,2.14,3.31,1.0,,
2018-03-25,42.06,40.17,7.6,2.52,2.13,3.29,1.0,,
2018-03-26,42.05,40.11,7.63,2.66,2.11,3.28,1.0,,
2018-03-27,42.04,40.05,7.67,2.8,2.09,3.26,1.0,,
2018-03-28,41.99,40.03,7.67,2.88,2.11,3.32,1.0,,
2018-03-29,41.95,40.02,7.66,2.97,2.14,3.38,1.0,,
2018-03-30,41.9,40.0,7.66,3.05,2.16,3.44,1.0,,
2018-03-31,41.85,39.98,7.66,3.13,2.18,3.5,1.0,,
2018-04-01,41.81,39.96,7.66,3.21,2.2,3.56,1.0,,
2018-04-02,41.76,39.94,7.65,3.29,2.23,3.62,1.0,,
2018-04-03,41.72,39.93,7.65,3.37,2.25,3.68,1.0,,
2018-04-04,41.67,39.91,7.65,3.45,2.27,3.74,1.0,,
2018-04-05,41.62,39.89,7.64,3.54,2.29,3.8,1.0,,
2018-04-06,41.53,39.88,7.69,3.6,2.23,3.78,1.0,,
2018-04-07,41.43,39.88,7.74,3.66,2.17,3.76,1.0,,
2018-04-08,41.34,39.87,7.78,3.73,2.11,3.74,1.0,,
2018-04-09,41.24,39.86,7.83,3.79,2.05,3.72,1.0,,
2018-04-10,41.15,39.85,7.88,3.85,1.99,3.7,1.0,,
2018-04-11,41.09,39.84,7.8,3.88,1.93,3.61,1.0,,
2018-04-12,41.04,39.82,7.73,3.91,1.86,3.53,1.0,,
2018-04-13,41.07,39.76,7.88,3.67,1.66,3.46,1.0,,
2018-04-14,41.1,39.69,8.03,3.43,1.46,3.39,1.0,,
2018-04-15,41.18,39.6,8.06,3.33,1.71,3.46,1.0,,
2018-04-16,41.26,39.52,8.09,3.24,1.97,3.53,1.0,,
2018-04-17,41.33,39.44,8.13,3.14,2.23,3.59,1.0,,
2018-04-18,41.35,39.41,8.17,3.09,2.26,3.57,1.0,,
2018-04-19,41.37,39.38,8.22,3.04,2.3,3.54,1.0,,
2018-04-20,41.39,39.35,8.26,2.99,2.33,3.52,1.0,,
2018-04-21,41.41,39.32,8.31,2.94,2.36,3.49,1.0,,
2018-04-22,41.43,39.29,8.36,2.89,2.39,3.47,1.0,,
2018-04-23,41.45,39.26,8.4,2.84,2.42,3.44,1.0,,
2018-04-24,41.47,39.23,8.45,2.78,2.46,3.42,1.0,,
2018-04-25,41.5,39.18,8.39,2.98,2.63,3.48,1.0,,
2018-04-26,41.48,39.17,8.37,3.18,2.7,3.43,1.0,,
2018-04-27,41.46,39.17,8.36,3.37,2.76,3.38,1.0,,
2018-04-28,41.43,39.16,8.34,3.56,2.83,3.33,1.0,,
2018-04-29,41.41,39.16,8.32,3.75,2.9,3.28,1.0,,
2018-04-30,41.42,39.12,8.26,3.6,2.89,3.41,1.0,,
2018-05-01,41.44,39.09,8.2,3.45,2.89,3.55,1.0,,
2018-05-02,41.43,39.09,8.3,3.43,2.85,3.59,1.0,,
2018-05-03,41.42,39.1,8.4,3.41,2.81,3.62,1.0,,
2018-05-04,41.41,39.1,8.49,3.38,2.78,3.66,1.0,,
2018-05-05,41.49,39.11,8.46,3.23,2.68,3.63,1.0,,
2018-05-06,41.56,39.12,8.42,3.08,2.58,3.6,1.0,,
2018-05-07,41.63,39.12,8.38,2.94,2.48,3.56,1.0,,
2018-05-08,41.71,39.13,8.35,2.79,2.38,3.53,1.0,,
2018-05-09,41.78,39.14,8.31,2.64,2.28,3.5,1.0,,
2018-05-10,41.81,39.19,8.2,2.77,2.31,3.35,1.0,,
2018-05-11,41.87,39.21,8.11,2.84,2.47,3.31,1.0,,
2018-05-12,41.92,39.23,8.03,2.9,2.63,3.26,1.0,,
2018-05-13,41.98,39.25,7.94,2.97,2.79,3.22,1.0,,
2018-05-14,42.0,39.24,7.85,3.02,2.87,3.25,1.0,,
2018-05-15,41.98,39.28,7.63,3.08,2.92,3.36,1.0,,
2018-05-16,41.96,39.31,7.42,3.14,2.97,3.47,1.0,,
2018-05-17,41.9,39.36,7.45,2.98,3.0,3.44,1.0,,
2018-05-18,41.88,39.34,7.55,2.82,3.04,3.56,1.0,,
2018-05-19,41.85,39.32,7.65,2.65,3.08,3.68,1.0,,
2018-05-20,41.83,39.3,7.76,2.49,3.11,3.8,1.0,,
2018-05-21,41.8,39.28,7.86,2.32,3.15,3.92,1.0,,
2018-05-22,41.77,39.31,7.84,2.3,3.23,4.03,1.0,,
2018-05-23,41.79,39.32,7.9,2.37,3.08,4.0,1.0,,
2018-05-24,41.81,39.33,7.96,2.44,2.93,3.98,1.0,,
2018-05-25,41.82,39.34,8.03,2.51,2.78,3.96,1.0,,
2018-05-26,41.84,39.35,8.09,2.58,2.62,3.93,1.0,,
2018-05-27,41.85,39.36,8.15,2.65,2.47,3.91,1.0,,
2018-05-28,41.87,39.36,8.21,2.72,2.32,3.88,1.0,,
2018-05-29,41.88,39.37,8.27,2.79,2.17,3.86,1.0,,
2018-05-30,41.85,39.37,8.29,2.73,2.18,3.79,1.0,,
2018-05-31,41.82,39.37,8.3,2.66,2.19,3.73,1.0,,
2018-06-01,41.78,39.37,8.32,2.6,2.19,3.67,1.0,,
2018-06-02,41.75,39.36,8.33,2.53,2.2,3.6,1.0,,
2018-06-03,41.72,39.36,8.34,2.47,2.21,3.54,1.0,,
2018-06-04,41.68,39.36,8.36,2.4,2.22,3.47,1.0,,
2018-06-05,41.68,39.33,8.29,2.54,2.34,3.57,1.0,,
2018-06-06,41.59,39.39,8.27,2.55,2.26,3.57,1.0,,
2018-06-07,41.51,39.44,8.24,2.56,2.19,3.57,1.0,,
2018-06-08,41.4,39.48,8.4,2.84,2.21,3.15,1.0,,
2018-06-09,41.41,39.46,8.34,2.89,2.32,3.2,1.0,,
2018-06-10,41.42,39.44,8.28,2.93,2.42,3.26,1.0,,
2018-06-11,41.41,39.4,8.26,2.95,2.34,3.4,1.0,,
2018-06-12,41.4,39.36,8.24,2.96,2.25,3.54,1.0,,
2018-06-13,41.36,39.33,8.25,2.97,2.27,3.57,1.0,,
2018-06-14,41.33,39.3,8.26,2.98,2.28,3.61,1.0,,
2018-06-15,41.29,39.27,8.27,2.99,2.3,3.65,1.0,,
2018-06-16,41.26,39.25,8.28,2.99,2.32,3.68,1.0,,
2018-06-17,41.22,39.22,8.29,3.0,2.34,3.72,1.0,,
2018-06-18,41.19,39.19,8.3,3.01,2.36,3.76,1.0,,
2018-06-19,41.16,39.16,8.31,3.02,2.38,3.79,1.0,,
2018-06-20,41.09,39.1,8.25,3.03,2.56,3.79,1.0,,
2018-06-21,41.03,39.08,8.31,3.05,2.65,3.74,1.0,,
2018-06-22,40.97,39.05,8.37,3.07,2.74,3.7,1.0,,
2018-06-23,40.91,39.02,8.43,3.08,2.83,3.65,1.0,,
2018-06-24,40.85,38.99,8.49,3.1,2.92,3.61,1.0,,
2018-06-25,40.78,38.92,8.49,3.16,2.99,3.77,1.0,,
2018-06-26,40.71,38.85,8.49,3.21,3.05,3.94,1.0,,
2018-06-27,40.6,38.85,8.43,3.32,3.13,3.91,1.0,,
2018-06-28,40.47,38.87,8.52,3.33,3.07,3.86,1.0,,
2018-06-29,40.35,38.9,8.6,3.33,3.0,3.82,1.0,,
2018-06-30,40.22,38.92,8.68,3.33,2.94,3.77,1.0,,
2018-07-01,40.1,38.94,8.77,3.34,2.88,3.72,1.0,,
2018-07-02,39.97,38.96,8.85,3.34,2.81,3.68,1.0,,
2018-07-03,39.85,38.98,8.93,3.35,2.75,3.63,1.0,,
2018-07-04,39.73,39.01,9.02,3.35,2.69,3.59,1.0,,
2018-07-05,39.56,38.99,9.1,3.46,2.93,3.45,1.0,,
2018-07-06,39.41,39.05,9.11,3.69,2.94,3.44,1.0,,
2018-07-07,39.25,39.11,9.11,3.93,2.95,3.43,1.0,,
2018-07-08,39.14,39.14,9.05,4.17,2.96,3.5,1.0,,
2018-07-09,39.02,39.17,9.0,4.4,2.97,3.58,1.0,,
2018-07-10,38.79,39.25,8.94,4.84,2.95,3.65,1.0,,
2018-07-11,38.57,39.33,8.88,5.28,2.94,3.71,1.0,,
2018-07-12,38.4,39.42,8.71,5.61,2.9,3.7,1.0,,
2018-07-13,38.24,39.51,8.54,5.93,2.86,3.7,1.0,,
2018-07-14,38.17,39.58,8.44,5.98,2.78,3.61,1.0,,
2018-07-15,38.14,39.57,8.52,6.03,2.64,3.7,1.0,,
2018-07-16,38.12,39.56,8.6,6.07,2.49,3.78,1.0,,
2018-07-17,38.09,39.55,8.68,6.12,2.35,3.87,1.0,,
2018-07-18,38.14,39.49,8.73,6.05,2.36,3.92,1.0,,
2018-07-19,38.19,39.43,8.77,5.97,2.37,3.97,1.0,,
2018-07-20,38.24,39.37,8.82,5.9,2.38,4.03,1.0,,
2018-07-21,38.3,39.32,8.85,5.81,2.56,3.9,1.0,,
2018-07-22,38.36,39.28,8.88,5.73,2.74,3.78,1.0,,
2018-07-23,38.35,39.16,9.02,5.79,2.83,3.92,1.0,,
2018-07-24,38.36,39.08,9.07,5.82,2.88,4.04,1.0,,
2018-07-25,38.37,39.04,9.06,5.83,2.9,4.04,1.0,,
2018-07-26,38.39,38.99,9.05,5.85,2.91,4.03,1.0,,
2018-07-27,38.4,38.94,9.03,5.86,2.93,4.03,1.0,,
2018-07-28,38.41,38.9,9.02,5.87,2.95,4.02,1.0,,
2018-07-29,38.43,38.85,9.01,5.88,2.96,4.02,1.0,,
2018-07-30,38.44,38.8,8.99,5.9,2.98,4.01,1.0,,
2018-07-31,38.46,38.76,8.98,5.91,3.0,4.01,1.0,,
2018-08-01,38.49,38.74,8.87,5.9,3.02,4.0,1.0,,
2018-08-02,38.52,38.72,8.75,5.9,3.03,4.0,1.0,,
2018-08-03,38.55,38.7,8.64,5.9,3.05,4.0,1.0,,
2018-08-04,38.59,38.69,8.52,5.9,3.07,3.99,1.0,,
2018-08-05,38.62,38.67,8.41,5.89,3.08,3.99,1.0,,
2018-08-06,38.63,38.6,8.51,5.87,3.13,3.98,1.0,,
2018-08-07,38.65,38.52,8.61,5.85,3.17,3.98,1.0,,
2018-08-08,38.67,38.45,8.72,5.83,3.22,3.97,1.0,,
2018-08-09,38.68,38.38,8.82,5.81,3.27,3.96,1.0,,
2018-08-10,38.69,38.43,8.81,5.63,3.39,3.77,1.0,,
2018-08-11,38.75,38.47,8.69,5.55,3.24,3.78,1.0,,
2018-08-12,38.81,38.51,8.57,5.48,3.1,3.79,1.0,,
2018-08-13,38.87,38.55,8.45,5.4,2.95,3.81,1.0,,
2018-08-14,38.93,38.53,8.31,5.6,3.03,3.76,1.0,,
2018-08-15,38.91,38.54,8.22,5.75,3.13,3.65,1.0,,
2018-08-16,38.89,38.54,8.13,5.89,3.22,3.55,1.0,,
2018-08-17,38.94,38.49,8.05,6.01,2.96,3.62,1.0,,
2018-08-18,39.0,38.46,8.13,5.98,2.69,3.6,1.0,,
2018-08-19,39.05,38.43,8.21,5.96,2.41,3.58,1.0,,
2018-08-20,39.07,38.33,8.32,5.92,2.34,3.76,1.0,,
2018-08-21,39.08,38.23,8.43,5.89,2.27,3.94,1.0,,
2018-08-22,39.06,38.18,8.48,5.84,2.33,3.91,1.0,,
2018-08-23,39.05,38.13,8.53,5.79,2.39,3.89,1.0,,
2018-08-24,39.03,38.08,8.58,5.74,2.44,3.87,1.0,,
2018-08-25,39.01,38.03,8.62,5.68,2.5,3.85,1.0,,
2018-08-26,38.99,37.98,8.67,5.63,2.56,3.83,1.0,,
2018-08-27,38.97,37.93,8.72,5.58,2.61,3.81,1.0,,
2018-08-28,38.95,37.88,8.77,5.53,2.67,3.79,1.0,,
2018-08-29,38.93,37.83,8.82,5.48,2.73,3.76,1.0,,
2018-08-30,38.91,37.81,8.75,5.51,2.7,3.69,1.0,,
2018-08-31,38.89,37.79,8.69,5.55,2.68,3.62,1.0,,
2018-09-01,38.87,37.78,8.62,5.59,2.65,3.54,1.0,,
2018-09-02,38.9,37.67,8.85,5.49,2.84,3.58,1.0,,
2018-09-03,38.93,37.57,9.07,5.39,3.02,3.62,1.0,,
2018-09-04,38.96,37.47,9.3,5.29,3.2,3.67,1.0,,
2018-09-05,38.99,37.47,9.36,5.24,3.19,3.44,1.0,,
2018-09-06,39.02,37.47,9.42,5.2,3.18,3.22,1.0,,
2018-09-07,39.04,37.47,9.48,5.16,3.17,2.99,1.0,,
2018-09-08,39.17,37.46,9.37,4.97,3.17,3.12,1.0,,
2018-09-09,39.3,37.46,9.27,4.77,3.18,3.24,1.0,,
2018-09-10,39.32,37.38,9.33,4.78,3.24,3.45,1.0,,
2018-09-11,39.32,37.38,9.35,4.76,3.17,3.56,1.0,,
2018-09-12,39.32,37.38,9.36,4.75,3.11,3.67,1.0,,
2018-09-13,39.32,37.38,9.38,4.73,3.04,3.78,1.0,,
2018-09-14,39.31,37.41,9.51,4.57,2.99,3.78,1.0,,
2018-09-15,39.29,37.43,9.65,4.42,2.95,3.79,1.0,,
2018-09-16,39.28,37.45,9.78,4.27,2.91,3.79,1.0,,
2018-09-17,39.27,37.48,9.92,4.11,2.86,3.8,1.0,,
2018-09-18,39.26,37.5,10.05,3.96,2.82,3.8,1.0,,
2018-09-19,39.25,37.54,10.02,4.46,2.48,3.99,1.0,,
2018-09-20,39.21,37.65,9.87,4.83,2.42,3.93,1.0,,
2018-09-21,39.27,37.71,9.83,4.77,2.57,3.85,1.0,,
2018-09-22,39.32,37.77,9.78,4.72,2.72,3.77,1.0,,
2018-09-23,39.41,37.82,9.72,4.62,2.66,3.65,1.0,,
2018-09-24,39.5,37.87,9.66,4.53,2.6,3.53,1.0,,
2018-09-25,39.52,37.84,9.68,4.57,2.41,3.59,1.0,,
2018-09-26,39.46,37.87,9.59,4.74,2.4,3.56,1.0,,
2018-09-27,39.4,37.9,9.49,4.9,2.39,3.53,1.0,,
2018-09-28,39.36,37.85,9.46,5.05,2.57,3.68,1.0,,
2018-09-29,39.33,37.87,9.48,5.04,2.61,3.75,1.0,,
2018-09-30,39.43,37.83,9.33,5.02,2.55,3.77,1.0,,
2018-10-01,39.54,37.8,9.19,5.01,2.5,3.8,1.0,,
2018-10-02,39.55,37.82,9.06,5.0,2.66,3.77,1.0,,
2018-10-03,39.57,37.85,8.93,4.99,2.82,3.75,1.0,,
2018-10-04,39.59,37.88,8.81,4.98,2.98,3.73,1.0,,
2018-10-05,39.61,37.91,8.68,4.97,3.14,3.7,1.0,,
2018-10-06,39.71,37.86,8.63,4.91,3.13,3.82,1.0,,
2018-10-07,39.81,37.8,8.58,4.85,3.12,3.93,1.0,,
2018-10-08,39.91,37.75,8.53,4.8,3.11,4.05,1.0,,
2018-10-09,40.01,37.7,8.48,4.74,3.1,4.16,1.0,,
2018-10-10,40.07,37.67,8.37,4.85,3.11,4.12,1.0,,
2018-10-11,40.13,37.61,8.4,4.83,3.13,4.11,1.0,,
2018-10-12,40.2,37.54,8.42,4.81,3.15,4.09,1.0,,
2018-10-13,40.23,37.5,8.5,4.59,3.22,4.09,1.0,,
2018-10-14,40.27,37.46,8.59,4.36,3.29,4.1,1.0,,
2018-10-15,40.3,37.42,8.67,4.14,3.36,4.1,1.0,,
2018-10-16,40.29,37.48,8.61,4.17,3.39,4.14,1.0,,
2018-10-17,40.27,37.53,8.55,4.2,3.43,4.19,1.0,,
2018-10-18,40.26,37.59,8.5,4.23,3.46,4.23,1.0,,
2018-10-19,40.25,37.65,8.44,4.26,3.5,4.28,1.0,,
2018-10-20,40.24,37.7,8.38,4.29,3.53,4.32,1.0,,
2018-10-21,40.22,37.76,8.33,4.32,3.57,4.37,1.0,,
2018-10-22,40.21,37.81,8.27,4.35,3.6,4.41,1.0,,
2018-10-23,40.23,37.89,8.09,4.29,3.45,4.52,1.0,,
2018-10-24,40.22,38.04,7.92,4.31,3.16,4.39,1.0,,
2018-10-25,40.21,38.2,7.75,4.32,2.87,4.27,1.0,,
2018-10-26,40.21,38.35,7.59,4.34,2.58,4.14,1.0,,
2018-10-27,40.13,38.46,7.59,4.26,2.48,4.03,1.0,,
2018-10-28,40.04,38.57,7.6,4.19,2.38,3.93,1.0,,
2018-10-29,39.96,38.68,7.61,4.11,2.28,3.82,1.0,,
2018-10-30,39.88,38.79,7.62,4.04,2.18,3.71,1.0,,
2018-10-31,39.76,38.89,7.71,3.79,2.16,3.54,1.0,,
2018-11-01,39.64,38.99,7.8,3.54,2.14,3.37,1.0,,
2018-11-02,39.52,39.1,7.89,3.29,2.12,3.2,1.0,,
2018-11-03,39.5,39.03,7.92,3.5,2.39,3.35,1.0,,
2018-11-04,39.48,38.96,7.94,3.71,2.66,3.5,1.0,,
2018-11-05,39.46,38.89,7.97,3.92,2.92,3.65,1.0,,
2018-11-06,39.39,38.89,7.99,4.11,2.95,3.72,1.0,,
2018-11-07,39.31,38.88,8.01,4.31,2.97,3.79,1.0,,
2018-11-08,39.21,38.84,8.03,4.35,2.98,3.81,1.0,,
2018-11-09,39.11,38.79,8.05,4.4,3.0,3.83,1.0,,
2018-11-10,39.0,38.75,8.07,4.45,3.01,3.85,1.0,,
2018-11-11,38.9,38.7,8.09,4.5,3.03,3.86,1.0,,
2018-11-12,38.8,38.65,8.12,4.54,3.04,3.88,1.0,,
2018-11-13,38.66,38.6,8.15,4.95,3.07,3.88,1.0,,
2018-11-14,38.52,38.54,8.18,5.36,3.09,3.87,1.0,,
2018-11-15,38.38,38.48,8.21,5.77,3.11,3.87,1.0,,
2018-11-16,38.42,38.35,8.25,5.78,3.2,3.88,1.0,,
2018-11-17,38.46,38.21,8.3,5.78,3.29,3.9,1.0,,
2018-11-18,38.5,38.08,8.34,5.78,3.38,3.91,1.0,,
2018-11-19,38.54,37.94,8.38,5.79,3.48,3.92,1.0,,
2018-11-20,38.56,37.88,8.47,5.76,3.45,3.92,1.0,,
2018-11-21,38.58,37.82,8.56,5.73,3.42,3.91,1.0,,
2018-11-22,38.6,37.76,8.65,5.7,3.39,3.91,1.0,,
2018-11-23,38.62,37.7,8.74,5.67,3.36,3.9,1.0,,
2018-11-24,38.64,37.64,8.83,5.64,3.33,3.89,1.0,,
2018-11-25,38.66,37.58,8.91,5.61,3.3,3.89,1.0,,
2018-11-26,38.68,37.52,9.0,5.58,3.27,3.88,1.0,,
2018-11-27,38.7,37.46,9.09,5.55,3.24,3.88,1.0,,
2018-11-28,38.67,37.5,9.09,5.45,3.29,3.84,1.0,,
2018-11-29,38.65,37.53,9.09,5.35,3.33,3.81,1.0,,
2018-11-30,38.62,37.57,9.08,5.25,3.38,3.78,1.0,,
2018-12-01,38.59,37.61,9.08,5.14,3.42,3.74,1.0,,
2018-12-02,38.56,37.64,9.08,5.04,3.47,3.71,1.0,,
2018-12-03,38.6,37.62,9.09,4.77,3.67,3.92,1.0,,
2018-12-04,38.64,37.6,9.1,4.5,3.88,4.13,1.0,,
2018-12-05,38.63,37.57,9.11,4.34,4.06,4.18,1.0,,
2018-12-06,38.64,37.52,9.14,4.24,4.11,4.26,1.0,,
2018-12-07,38.66,37.46,9.18,4.03,4.02,4.39,1.0,,
2018-12-08,38.71,37.42,9.14,4.12,3.95,4.41,1.0,,
2018-12-09,38.76,37.37,9.1,4.21,3.87,4.43,1.0,,
2018-12-10,38.81,37.33,9.05,4.31,3.8,4.45,1.0,,
2018-12-11,38.87,37.28,9.01,4.4,3.72,4.47,1.0,,
2018-12-12,38.92,37.24,8.97,4.49,3.65,4.49,1.0,,
2018-12-13,38.97,37.2,8.93,4.59,3.57,4.51,1.0,,
2018-12-14,39.02,37.15,8.89,4.68,3.5,4.53,1.0,,
2018-12-15,39.03,37.12,8.71,4.76,3.55,4.47,1.0,,
2018-12-16,39.05,37.09,8.54,4.84,3.6,4.41,1.0,,
2018-12-17,39.07,37.06,8.36,4.91,3.66,4.35,1.0,,
2018-12-18,39.09,37.02,8.18,4.99,3.71,4.29,1.0,,
2018-12-19,39.11,36.99,8.0,5.07,3.76,4.23,1.0,,
2018-12-20,39.12,36.96,7.83,5.15,3.81,4.18,1.0,,
2018-12-21,39.15,36.85,7.96,5.08,3.82,4.16,1.0,,
2018-12-22,39.17,36.73,8.1,5.01,3.83,4.15,1.0,,
2018-12-23,39.19,36.62,8.24,4.94,3.83,4.14,1.0,,
2018-12-24,39.21,36.5,8.38,4.87,3.84,4.12,1.0,,
2018-12-25,39.24,36.39,8.51,4.8,3.84,4.11,1.0,,
2018-12-26,39.26,36.27,8.65,4.73,3.85,4.09,1.0,,
2018-12-27,39.28,36.16,8.79,4.67,3.86,4.08,1.0,,
2018-12-28,39.3,36.04,8.92,4.6,3.86,4.07,1.0,,
2018-12-29,39.33,35.93,9.06,4.53,3.87,4.05,1.0,,
2018-12-30,39.35,35.81,9.2,4.46,3.87,4.04,1.0,,
2018-12-31,39.37,35.7,9.33,4.39,3.88,4.03,1.0,,
2019-01-01,39.4,35.58,9.47,4.32,3.88,4.01,1.0,,
2019-01-02,39.42,35.47,9.61,4.25,3.89,4.0,1.0,,
2019-01-03,39.44,35.35,9.74,4.18,3.9,3.98,1.0,,
2019-01-04,39.46,35.23,9.88,4.12,3.9,3.97,1.0,,
2019-01-05,39.37,35.42,9.95,4.21,3.77,3.91,1.0,,
2019-01-06,39.27,35.6,10.01,4.3,3.64,3.86,1.0,,
2019-01-07,39.17,35.78,10.08,4.4,3.51,3.8,1.0,,
2019-01-08,39.01,35.99,10.07,4.58,3.53,3.7,1.0,,
2019-01-09,38.84,36.2,10.05,4.77,3.55,3.6,1.0,,
2019-01-10,38.68,36.41,10.03,4.95,3.57,3.5,1.0,,
2019-01-11,38.52,36.62,10.02,5.14,3.59,3.4,1.0,,
2019-01-12,38.45,36.74,9.84,5.32,3.56,3.5,1.0,,
